Station: ARGENTIA A
Year,Month,Day,Time,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,
1965,11,13,01:30,9,,5,,
1965,11,13,02:30,9,,8,,
1965,11,13,03:30,9,,8,,
1965,11,13,04:30,7,,3,,
1965,11,13,05:30,,,,,
1965,11,13,06:30,16,,10,,
1965,11,13,07:30,14,,10,,
1965,11,13,08:30,18,,8,,
1965,11,13,09:30,14,,11,,
1965,11,13,10:30,14,,14,,
1965,11,13,11:30,,,0,,
1965,11,13,12:30,,,0,,
1965,11,13,13:30,,,0,,
1965,11,13,14:30,,,,,
1965,11,13,15:30,29,,5,,
1965,11,13,16:30,,,0,,
1965,11,13,17:30,,,,,
1965,11,13,18:30,16,,11,,
1965,11,13,19:30,,,0,,
1965,11,13,20:30,,,,,
1965,11,13,21:30,11,,19,,
1965,11,13,22:30,11,,14,,
1965,11,13,23:30,11,,14,,
1965,11,14,00:30,11,,14,,
1965,11,14,01:30,11,,14,,
1965,11,14,02:30,11,,16,,
1965,11,14,03:30,11,,26,,
1965,11,14,04:30,11,,19,,
1965,11,14,05:30,11,,19,,
1965,11,14,06:30,11,,14,,
1965,11,14,07:30,11,,19,,
1965,11,14,08:30,11,,23,,
1965,11,14,09:30,11,,23,,
1965,11,14,10:30,14,,23,,
1965,11,14,11:30,14,,23,,
1965,11,14,12:30,14,,27,,
1965,11,14,13:30,11,,47,,
1965,11,14,14:30,14,,47,,
1965,11,14,15:30,11,,45,,
1965,11,14,16:30,14,,43,,
1965,11,14,17:30,14,,56,,
1965,11,14,18:30,14,,51,,
1965,11,14,19:30,14,,56,,
1965,11,14,20:30,14,,45,,
1965,11,14,21:30,14,,60,,
1965,11,14,22:30,14,,51,,
1965,11,14,23:30,14,,56,,
1965,11,15,00:30,14,,50,,
1965,11,15,01:30,16,,39,,
1965,11,15,02:30,18,,35,,
1965,11,15,03:30,20,,19,,
1965,11,15,04:30,27,,27,,
1965,11,15,05:30,27,,37,,
1965,11,15,06:30,27,,37,,
1965,11,15,07:30,27,,34,,
1965,11,15,08:30,,,,,
1965,11,15,09:30,27,,40,,
1965,11,15,10:30,29,,40,,
1965,11,15,11:30,,,,,
1965,11,15,12:30,27,,39,,
1965,11,15,13:30,27,,37,,
1965,11,15,14:30,,,,,
1965,11,15,15:30,27,,40,,
1965,11,15,16:30,25,,45,,
1965,11,15,17:30,27,,43,,
1965,11,15,18:30,27,,40,,
1965,11,15,19:30,27,,45,,
1965,11,15,20:30,27,,37,,
1965,11,15,21:30,27,,47,,
1965,11,15,22:30,29,,39,,
1965,11,15,23:30,27,,34,,
1965,11,16,00:30,27,,39,,
1965,11,16,01:30,29,,26,,
1965,11,16,02:30,29,,37,,
1965,11,16,03:30,29,,34,,
1965,11,16,04:30,32,,26,,
1965,11,16,05:30,29,,26,,
1965,11,16,06:30,32,,19,,
1965,11,16,07:30,32,,23,,
1965,11,16,08:30,32,,23,,
1965,11,16,09:30,32,,19,,
1965,11,16,10:30,32,,19,,
1965,11,16,11:30,,,,,
1965,11,16,12:30,32,,11,,
1965,11,16,13:30,25,,14,,
1965,11,16,14:30,27,,23,,
1965,11,16,15:30,23,,14,,
1965,11,16,16:30,27,,19,,
1965,11,16,17:30,,,,,
1965,11,16,18:30,25,,14,,
1965,11,16,19:30,27,,13,,
1965,11,16,20:30,18,,11,,
1965,11,16,21:30,18,,11,,
1965,11,16,22:30,18,,8,,
1965,11,16,23:30,16,,13,,
1965,11,17,00:30,18,,13,,
1965,11,17,01:30,18,,14,,
1965,11,17,02:30,14,,21,,
1965,11,17,03:30,16,,23,,
1965,11,17,04:30,16,,23,,
1965,11,17,05:30,16,,23,,
1965,11,17,06:30,14,,29,,
1965,11,17,07:30,14,,23,,
1965,11,17,08:30,14,,19,,
1965,11,17,09:30,14,,29,,
1965,11,17,10:30,14,,29,,
1965,11,17,11:30,14,,34,,
1965,11,17,12:30,14,,29,,
1965,11,17,13:30,14,,29,,
1965,11,17,14:30,16,,23,,
1965,11,17,15:30,14,,34,,
1965,11,17,16:30,14,,34,,
1965,11,17,17:30,14,,37,,
1965,11,17,18:30,14,,47,,
1965,11,17,19:30,11,,45,,
1965,11,17,20:30,14,,34,,
1965,11,17,21:30,11,,34,,
1965,11,17,22:30,11,,37,,
1965,11,17,23:30,11,,40,,
1965,11,18,00:30,14,,23,,
1965,11,18,01:30,11,,37,,
1965,11,18,02:30,11,,47,,
1965,11,18,03:30,11,,34,,
1965,11,18,04:30,11,,48,,
1965,11,18,05:30,11,,48,,
1965,11,18,06:30,11,,48,,
1965,11,18,07:30,11,,56,,
1965,11,18,08:30,11,,61,,
1965,11,18,09:30,11,,56,,
1965,11,18,10:30,11,,48,,
1965,11,18,11:30,11,,48,,
1965,11,18,12:30,11,,48,,
1965,11,18,13:30,14,,56,,
1965,11,18,14:30,14,,60,,
1965,11,18,15:30,14,,61,,
1965,11,18,16:30,14,,56,,
1965,11,18,17:30,14,,56,,
1965,11,18,18:30,14,,51,,
1965,11,18,19:30,14,,48,,
1965,11,18,20:30,14,,56,,
1965,11,18,21:30,14,,51,,
1965,11,18,22:30,14,,47,,
1965,11,18,23:30,14,,47,,
1965,11,19,00:30,14,,40,,
1965,11,19,01:30,14,,47,,
1965,11,19,02:30,14,,48,,
1965,11,19,03:30,14,,48,,
1965,11,19,04:30,14,,56,,
1965,11,19,05:30,14,,40,,
1965,11,19,06:30,14,,45,,
1965,11,19,07:30,14,,40,,
1965,11,19,08:30,14,,40,,
1965,11,19,09:30,14,,40,,
1965,11,19,10:30,14,,37,,
1965,11,19,11:30,18,,32,,
1965,11,19,12:30,20,,47,,
1965,11,19,13:30,20,,32,,
1965,11,19,14:30,20,,45,,
1965,11,19,15:30,20,,39,,
1965,11,19,16:30,18,,47,,
1965,11,19,17:30,20,,40,,
1965,11,19,18:30,18,,45,,
1965,11,19,19:30,20,,51,,
1965,11,19,20:30,20,,45,,
1965,11,19,21:30,23,,43,,
1965,11,19,22:30,23,,32,,
1965,11,19,23:30,23,,37,,
1965,11,20,00:30,25,,34,,
1965,11,20,01:30,25,,34,,
1965,11,20,02:30,23,,34,,
1965,11,20,03:30,20,,29,,
1965,11,20,04:30,23,,34,,
1965,11,20,05:30,23,,26,,
1965,11,20,06:30,25,,29,,
1965,11,20,07:30,25,,29,,
1965,11,20,08:30,25,,29,,
1965,11,20,09:30,25,,34,,
1965,11,20,10:30,27,,34,,
1965,11,20,11:30,25,,34,,
1965,11,20,12:30,27,,35,,
1965,11,20,13:30,25,,35,,
1965,11,20,14:30,25,,43,,
1965,11,20,15:30,25,,40,,
1965,11,20,16:30,23,,40,,
1965,11,20,17:30,25,,43,,
1965,11,20,18:30,25,,37,,
1965,11,20,19:30,25,,45,,
1965,11,20,20:30,25,,45,,
1965,11,20,21:30,25,,40,,
1965,11,20,22:30,25,,45,,
1965,11,20,23:30,25,,40,,
1965,11,21,00:30,27,,40,,
1965,11,21,01:30,25,,39,,
1965,11,21,02:30,27,,40,,
1965,11,21,03:30,25,,45,,
1965,11,21,04:30,25,,40,,
1965,11,21,05:30,25,,45,,
1965,11,21,06:30,25,,37,,
1965,11,21,07:30,25,,39,,
1965,11,21,08:30,,,,,
1965,11,21,09:30,25,,34,,
1965,11,21,10:30,23,,29,,
1965,11,21,11:30,,,,,
1965,11,21,12:30,23,,27,,
1965,11,21,13:30,23,,32,,
1965,11,21,14:30,,,,,
1965,11,21,15:30,23,,29,,
1965,11,21,16:30,23,,34,,
1965,11,21,17:30,,,,,
1965,11,21,18:30,23,,29,,
1965,11,21,19:30,23,,34,,
1965,11,21,20:30,25,,26,,
1965,11,21,21:30,23,,29,,
1965,11,21,22:30,27,,27,,
1965,11,21,23:30,27,,21,,
1965,11,22,00:30,25,,27,,
1965,11,22,01:30,25,,27,,
1965,11,22,02:30,27,,24,,
1965,11,22,03:30,27,,24,,
1965,11,22,04:30,27,,26,,
1965,11,22,05:30,27,,24,,
1965,11,22,06:30,27,,26,,
1965,11,22,07:30,27,,19,,
1965,11,22,08:30,32,,11,,
1965,11,22,09:30,32,,3,,
1965,11,22,10:30,36,,5,,
1965,11,22,11:30,23,,5,,
1965,11,22,12:30,23,,11,,
1965,11,22,13:30,25,,8,,
1965,11,22,14:30,,,,,
1965,11,22,15:30,23,,5,,
1965,11,22,16:30,,,0,,
1965,11,22,17:30,,,,,
1965,11,22,18:30,,,0,,
1965,11,22,19:30,11,,16,,
1965,11,22,20:30,,,,,
1965,11,22,21:30,7,,14,,
1965,11,22,22:30,9,,23,,
1965,11,22,23:30,9,,24,,
1965,11,23,00:30,11,,48,,
1965,11,23,01:30,9,,34,,
1965,11,23,02:30,9,,29,,
1965,11,23,03:30,9,,34,,
1965,11,23,04:30,9,,34,,
1965,11,23,05:30,9,,51,,
1965,11,23,06:30,9,,37,,
1965,11,23,07:30,9,,63,,
1965,11,23,08:30,11,,53,,
1965,11,23,09:30,11,,40,,
1965,11,23,10:30,9,,29,,
1965,11,23,11:30,,,0,,
1965,11,23,12:30,9,,10,,
1965,11,23,13:30,18,,13,,
1965,11,23,14:30,18,,13,,
1965,11,23,15:30,16,,8,,
1965,11,23,16:30,18,,14,,
1965,11,23,17:30,18,,10,,
1965,11,23,18:30,18,,48,,
1965,11,23,19:30,18,,48,,
1965,11,23,20:30,18,,64,,
1965,11,23,21:30,20,,60,,
1965,11,23,22:30,20,,48,,
1965,11,23,23:30,20,,48,,
1965,11,24,00:30,20,,47,,
1965,11,24,01:30,23,,48,,
1965,11,24,02:30,23,,51,,
1965,11,24,03:30,23,,48,,
1965,11,24,04:30,23,,71,,
1965,11,24,05:30,23,,71,,
1965,11,24,06:30,23,,53,,
1965,11,24,07:30,25,,77,,
1965,11,24,08:30,23,,68,,
1965,11,24,09:30,23,,71,,
1965,11,24,10:30,25,,71,,
1965,11,24,11:30,25,,74,,
1965,11,24,12:30,25,,74,,
1965,11,24,13:30,25,,63,,
1965,11,24,14:30,25,,63,,
1965,11,24,15:30,25,,51,,
1965,11,24,16:30,25,,47,,
1965,11,24,17:30,,,,,
1965,11,24,18:30,27,,40,,
1965,11,24,19:30,27,,29,,
1965,11,24,20:30,29,,29,,
1965,11,24,21:30,29,,23,,
1965,11,24,22:30,29,,19,,
1965,11,24,23:30,32,,11,,
1965,11,25,00:30,32,,16,,
1965,11,25,01:30,32,,13,,
1965,11,25,02:30,32,,19,,
1965,11,25,03:30,32,,19,,
1965,11,25,04:30,32,,16,,
1965,11,25,05:30,32,,14,,
1965,11,25,06:30,34,,19,,
1965,11,25,07:30,34,,19,,
1965,11,25,08:30,34,,19,,
1965,11,25,09:30,32,,14,,
1965,11,25,10:30,29,,13,,
1965,11,25,11:30,27,,11,,
1965,11,25,12:30,27,,13,,
1965,11,25,13:30,25,,19,,
1965,11,25,14:30,25,,23,,
1965,11,25,15:30,27,,29,,
1965,11,25,16:30,27,,34,,
1965,11,25,17:30,27,,37,,
1965,11,25,18:30,27,,29,,
1965,11,25,19:30,25,,34,,
1965,11,25,20:30,25,,35,,
1965,11,25,21:30,25,,37,,
1965,11,25,22:30,25,,40,,
1965,11,25,23:30,25,,40,,
1965,11,26,00:30,25,,40,,
1965,11,26,01:30,25,,47,,
1965,11,26,02:30,25,,47,,
1965,11,26,03:30,25,,45,,
1965,11,26,04:30,25,,48,,
1965,11,26,05:30,27,,47,,
1965,11,26,06:30,25,,40,,
1965,11,26,07:30,27,,40,,
1965,11,26,08:30,,,,,
1965,11,26,09:30,25,,40,,
1965,11,26,10:30,23,,37,,
1965,11,26,11:30,25,,37,,
1965,11,26,12:30,23,,26,,
1965,11,26,13:30,23,,24,,
1965,11,26,14:30,23,,34,,
1965,11,26,15:30,23,,26,,
1965,11,26,16:30,23,,29,,
1965,11,26,17:30,,,,,
1965,11,26,18:30,20,,19,,
1965,11,26,19:30,18,,14,,
1965,11,26,20:30,,,,,
1965,11,26,21:30,18,,14,,
1965,11,26,22:30,18,,11,,
1965,11,26,23:30,,,,,
1965,11,27,00:30,16,,19,,
1965,11,27,01:30,18,,10,,
1965,11,27,02:30,,,,,
1965,11,27,03:30,14,,11,,
1965,11,27,04:30,11,,14,,
1965,11,27,05:30,,,,,
1965,11,27,06:30,,,0,,
1965,11,27,07:30,7,,10,,
1965,11,27,08:30,5,,13,,
1965,11,27,09:30,5,,14,,
1965,11,27,10:30,7,,14,,
1965,11,27,11:30,5,,11,,
1965,11,27,12:30,2,,13,,
1965,11,27,13:30,36,,19,,
1965,11,27,14:30,36,,13,,
1965,11,27,15:30,34,,16,,
1965,11,27,16:30,34,,16,,
1965,11,27,17:30,36,,10,,
1965,11,27,18:30,34,,21,,
1965,11,27,19:30,5,,13,,
1965,11,27,20:30,5,,5,,
1965,11,27,21:30,,,0,,
1965,11,27,22:30,27,,3,,
1965,11,27,23:30,36,,11,,
1965,11,28,00:30,,,0,,
1965,11,28,01:30,16,,8,,
1965,11,28,02:30,16,,5,,
1965,11,28,03:30,14,,16,,
1965,11,28,04:30,11,,14,,
1965,11,28,05:30,11,,24,,
1965,11,28,06:30,11,,10,,
1965,11,28,07:30,11,,11,,
1965,11,28,08:30,14,,8,,
1965,11,28,09:30,14,,21,,
1965,11,28,10:30,14,,37,,
1965,11,28,11:30,14,,37,,
1965,11,28,12:30,14,,29,,
1965,11,28,13:30,14,,34,,
1965,11,28,14:30,,,,,
1965,11,28,15:30,14,,51,,
1965,11,28,16:30,14,,60,,
1965,11,28,17:30,14,,56,,
1965,11,28,18:30,14,,60,,
1965,11,28,19:30,14,,60,,
1965,11,28,20:30,14,,56,,
1965,11,28,21:30,16,,53,,
1965,11,28,22:30,16,,51,,
1965,11,28,23:30,16,,48,,
1965,11,29,00:30,16,,37,,
1965,11,29,01:30,18,,34,,
1965,11,29,02:30,18,,27,,
1965,11,29,03:30,23,,21,,
1965,11,29,04:30,25,,14,,
1965,11,29,05:30,,,,,
1965,11,29,06:30,25,,13,,
1965,11,29,07:30,27,,14,,
1965,11,29,08:30,,,,,
1965,11,29,09:30,32,,14,,
1965,11,29,10:30,32,,13,,
1965,11,29,11:30,,,,,
1965,11,29,12:30,27,,3,,
1965,11,29,13:30,23,,5,,
1965,11,29,14:30,23,,14,,
1965,11,29,15:30,23,,14,,
1965,11,29,16:30,23,,16,,
1965,11,29,17:30,23,,10,,
1965,11,29,18:30,18,,8,,
1965,11,29,19:30,18,,14,,
1965,11,29,20:30,18,,16,,
1965,11,29,21:30,18,,23,,
1965,11,29,22:30,18,,19,,
1965,11,29,23:30,18,,19,,
1965,11,30,00:30,18,,23,,
1965,11,30,01:30,18,,23,,
1965,11,30,02:30,18,,24,,
1965,11,30,03:30,16,,27,,
1965,11,30,04:30,16,,34,,
1965,11,30,05:30,16,,40,,
1965,11,30,06:30,18,,56,,
1965,11,30,07:30,23,,47,,
1965,11,30,08:30,,,,,
1965,11,30,09:30,23,,51,,
1965,11,30,10:30,25,,51,,
1965,11,30,11:30,,,,,
1965,11,30,12:30,25,,53,,
1965,11,30,13:30,25,,56,,
1965,11,30,14:30,,,,,
1965,11,30,15:30,27,,63,,
1965,11,30,16:30,27,,53,,
1965,11,30,17:30,25,,58,,
1965,11,30,18:30,25,,51,,
1965,11,30,19:30,27,,64,,
1965,11,30,20:30,25,,56,,
1965,11,30,21:30,27,,61,,
1965,11,30,22:30,25,,56,,
1965,11,30,23:30,25,,47,,
1965,12,01,00:30,25,,51,,
1965,12,01,01:30,25,,51,,
1965,12,01,02:30,25,,48,,
1965,12,01,03:30,27,,48,,
1965,12,01,04:30,27,,47,,
1965,12,01,05:30,27,,50,,
1965,12,01,06:30,27,,45,,
1965,12,01,07:30,27,,39,,
1965,12,01,08:30,27,,35,,
1965,12,01,09:30,27,,26,,
1965,12,01,10:30,27,,29,,
1965,12,01,11:30,27,,27,,
1965,12,01,12:30,27,,35,,
1965,12,01,13:30,25,,39,,
1965,12,01,14:30,27,,40,,
1965,12,01,15:30,27,,35,,
1965,12,01,16:30,25,,37,,
1965,12,01,17:30,,,,,
1965,12,01,18:30,23,,37,,
1965,12,01,19:30,23,,34,,
1965,12,01,20:30,,,,,
1965,12,01,21:30,20,,19,,
1965,12,01,22:30,23,,40,,
1965,12,01,23:30,20,,39,,
1965,12,02,00:30,23,,40,,
1965,12,02,01:30,23,,37,,
1965,12,02,02:30,23,,37,,
1965,12,02,03:30,23,,35,,
1965,12,02,04:30,23,,40,,
1965,12,02,05:30,23,,47,,
1965,12,02,06:30,23,,47,,
1965,12,02,07:30,23,,40,,
1965,12,02,08:30,23,,47,,
1965,12,02,09:30,23,,45,,
1965,12,02,10:30,25,,53,,
1965,12,02,11:30,,,,,
1965,12,02,12:30,25,,56,,
1965,12,02,13:30,27,,45,,
1965,12,02,14:30,27,,40,,
1965,12,02,15:30,27,,34,,
1965,12,02,16:30,29,,40,,
1965,12,02,17:30,,,,,
1965,12,02,18:30,27,,23,,
1965,12,02,19:30,32,,14,,
1965,12,02,20:30,,,,,
1965,12,02,21:30,36,,21,,
1965,12,02,22:30,36,,26,,
1965,12,02,23:30,36,,26,,
1965,12,03,00:30,36,,24,,
1965,12,03,01:30,36,,23,,
1965,12,03,02:30,2,,26,,
1965,12,03,03:30,5,,14,,
1965,12,03,04:30,2,,16,,
1965,12,03,05:30,7,,11,,
1965,12,03,06:30,2,,23,,
1965,12,03,07:30,2,,23,,
1965,12,03,08:30,2,,23,,
1965,12,03,09:30,2,,19,,
1965,12,03,10:30,2,,14,,
1965,12,03,11:30,36,,14,,
1965,12,03,12:30,36,,14,,
1965,12,03,13:30,36,,11,,
1965,12,03,14:30,36,,10,,
1965,12,03,15:30,36,,11,,
1965,12,03,16:30,36,,10,,
1965,12,03,17:30,36,,11,,
1965,12,03,18:30,36,,10,,
1965,12,03,19:30,9,,10,,
1965,12,03,20:30,9,,3,,
1965,12,03,21:30,9,,3,,
1965,12,03,22:30,9,,8,,
1965,12,03,23:30,9,,3,,
1965,12,04,00:30,9,,3,,
1965,12,04,01:30,18,,3,,
1965,12,04,02:30,16,,10,,
1965,12,04,03:30,16,,11,,
1965,12,04,04:30,18,,10,,
1965,12,04,05:30,18,,10,,
1965,12,04,06:30,18,,14,,
1965,12,04,07:30,18,,19,,
1965,12,04,08:30,18,,14,,
1965,12,04,09:30,18,,19,,
1965,12,04,10:30,18,,16,,
1965,12,04,11:30,20,,23,,
1965,12,04,12:30,20,,23,,
1965,12,04,13:30,20,,23,,
1965,12,04,14:30,,,,,
1965,12,04,15:30,20,,19,,
1965,12,04,16:30,18,,19,,
1965,12,04,17:30,,,,,
1965,12,04,18:30,18,,19,,
1965,12,04,19:30,18,,24,,
1965,12,04,20:30,18,,19,,
1965,12,04,21:30,18,,23,,
1965,12,04,22:30,16,,27,,
1965,12,04,23:30,16,,35,,
1965,12,05,00:30,16,,29,,
1965,12,05,01:30,16,,37,,
1965,12,05,02:30,16,,40,,
1965,12,05,03:30,18,,34,,
1965,12,05,04:30,16,,51,,
1965,12,05,05:30,16,,40,,
1965,12,05,06:30,16,,40,,
1965,12,05,07:30,16,,40,,
1965,12,05,08:30,14,,51,,
1965,12,05,09:30,16,,45,,
1965,12,05,10:30,14,,77,,
1965,12,05,11:30,14,,71,,
1965,12,05,12:30,14,,68,,
1965,12,05,13:30,16,,68,,
1965,12,05,14:30,16,,74,,
1965,12,05,15:30,16,,76,,
1965,12,05,16:30,18,,47,,
1965,12,05,17:30,20,,43,,
1965,12,05,18:30,20,,32,,
1965,12,05,19:30,20,,27,,
1965,12,05,20:30,20,,26,,
1965,12,05,21:30,20,,32,,
1965,12,05,22:30,20,,32,,
1965,12,05,23:30,20,,32,,
1965,12,06,00:30,20,,34,,
1965,12,06,01:30,20,,35,,
1965,12,06,02:30,23,,40,,
1965,12,06,03:30,27,,34,,
1965,12,06,04:30,20,,32,,
1965,12,06,05:30,20,,34,,
1965,12,06,06:30,18,,32,,
1965,12,06,07:30,18,,27,,
1965,12,06,08:30,18,,34,,
1965,12,06,09:30,18,,37,,
1965,12,06,10:30,20,,37,,
1965,12,06,11:30,,,,,
1965,12,06,12:30,18,,40,,
1965,12,06,13:30,20,,40,,
1965,12,06,14:30,20,,39,,
1965,12,06,15:30,20,,34,,
1965,12,06,16:30,20,,34,,
1965,12,06,17:30,18,,34,,
1965,12,06,18:30,18,,27,,
1965,12,06,19:30,20,,19,,
1965,12,06,20:30,18,,13,,
1965,12,06,21:30,18,,13,,
1965,12,06,22:30,16,,10,,
1965,12,06,23:30,11,,16,,
1965,12,07,00:30,7,,10,,
1965,12,07,01:30,9,,13,,
1965,12,07,02:30,7,,13,,
1965,12,07,03:30,9,,11,,
1965,12,07,04:30,9,,26,,
1965,12,07,05:30,36,,10,,
1965,12,07,06:30,7,,8,,
1965,12,07,07:30,36,,19,,
1965,12,07,08:30,36,,19,,
1965,12,07,09:30,36,,19,,
1965,12,07,10:30,2,,13,,
1965,12,07,11:30,34,,8,,
1965,12,07,12:30,,,0,,
1965,12,07,13:30,20,,14,,
1965,12,07,14:30,,,,,
1965,12,07,15:30,20,,23,,
1965,12,07,16:30,18,,16,,
1965,12,07,17:30,18,,24,,
1965,12,07,18:30,20,,37,,
1965,12,07,19:30,23,,45,,
1965,12,07,20:30,20,,37,,
1965,12,07,21:30,23,,51,,
1965,12,07,22:30,23,,48,,
1965,12,07,23:30,25,,48,,
1965,12,08,00:30,27,,37,,
1965,12,08,01:30,27,,35,,
1965,12,08,02:30,27,,34,,
1965,12,08,03:30,27,,37,,
1965,12,08,04:30,27,,27,,
1965,12,08,05:30,27,,32,,
1965,12,08,06:30,29,,34,,
1965,12,08,07:30,27,,34,,
1965,12,08,08:30,27,,26,,
1965,12,08,09:30,27,,29,,
1965,12,08,10:30,29,,23,,
1965,12,08,11:30,27,,24,,
1965,12,08,12:30,27,,23,,
1965,12,08,13:30,27,,14,,
1965,12,08,14:30,29,,11,,
1965,12,08,15:30,29,,14,,
1965,12,08,16:30,25,,19,,
1965,12,08,17:30,27,,26,,
1965,12,08,18:30,27,,27,,
1965,12,08,19:30,27,,29,,
1965,12,08,20:30,29,,26,,
1965,12,08,21:30,29,,27,,
1965,12,08,22:30,32,,19,,
1965,12,08,23:30,34,,23,,
1965,12,09,00:30,32,,26,,
1965,12,09,01:30,34,,26,,
1965,12,09,02:30,,,,,
1965,12,09,03:30,2,,34,,
1965,12,09,04:30,2,,29,,
1965,12,09,05:30,,,,,
1965,12,09,06:30,2,,27,,
1965,12,09,07:30,5,,16,,
1965,12,09,08:30,,,,,
1965,12,09,09:30,5,,13,,
1965,12,09,10:30,5,,34,,
1965,12,09,11:30,2,,32,,
1965,12,09,12:30,2,,35,,
1965,12,09,13:30,5,,39,,
1965,12,09,14:30,5,,43,,
1965,12,09,15:30,5,,40,,
1965,12,09,16:30,5,,37,,
1965,12,09,17:30,5,,40,,
1965,12,09,18:30,5,,45,,
1965,12,09,19:30,2,,40,,
1965,12,09,20:30,2,,47,,
1965,12,09,21:30,2,,40,,
1965,12,09,22:30,5,,40,,
1965,12,09,23:30,5,,32,,
1965,12,10,00:30,5,,34,,
1965,12,10,01:30,36,,39,,
1965,12,10,02:30,36,,34,,
1965,12,10,03:30,2,,40,,
1965,12,10,04:30,2,,43,,
1965,12,10,05:30,2,,37,,
1965,12,10,06:30,2,,37,,
1965,12,10,07:30,2,,29,,
1965,12,10,08:30,,,,,
1965,12,10,09:30,36,,16,,
1965,12,10,10:30,36,,13,,
1965,12,10,11:30,27,,8,,
1965,12,10,12:30,25,,13,,
1965,12,10,13:30,27,,16,,
1965,12,10,14:30,27,,26,,
1965,12,10,15:30,27,,19,,
1965,12,10,16:30,27,,14,,
1965,12,10,17:30,27,,19,,
1965,12,10,18:30,32,,16,,
1965,12,10,19:30,27,,14,,
1965,12,10,20:30,25,,11,,
1965,12,10,21:30,18,,19,,
1965,12,10,22:30,18,,19,,
1965,12,10,23:30,25,,19,,
1965,12,11,00:30,25,,16,,
1965,12,11,01:30,23,,19,,
1965,12,11,02:30,16,,11,,
1965,12,11,03:30,18,,23,,
1965,12,11,04:30,18,,26,,
1965,12,11,05:30,18,,26,,
1965,12,11,06:30,25,,40,,
1965,12,11,07:30,27,,51,,
1965,12,11,08:30,27,,51,,
1965,12,11,09:30,27,,60,,
1965,12,11,10:30,27,,56,,
1965,12,11,11:30,27,,63,,
1965,12,11,12:30,29,,60,,
1965,12,11,13:30,29,,51,,
1965,12,11,14:30,29,,45,,
1965,12,11,15:30,27,,56,,
1965,12,11,16:30,27,,51,,
1965,12,11,17:30,29,,56,,
1965,12,11,18:30,29,,40,,
1965,12,11,19:30,29,,43,,
1965,12,11,20:30,27,,39,,
1965,12,11,21:30,27,,48,,
1965,12,11,22:30,29,,51,,
1965,12,11,23:30,29,,53,,
1965,12,12,00:30,29,,63,,
1965,12,12,01:30,29,,64,,
1965,12,12,02:30,29,,60,,
1965,12,12,03:30,27,,63,,
1965,12,12,04:30,27,,64,,
1965,12,12,05:30,29,,56,,
1965,12,12,06:30,29,,48,,
1965,12,12,07:30,29,,51,,
1965,12,12,08:30,32,,51,,
1965,12,12,09:30,32,,34,,
1965,12,12,10:30,32,,40,,
1965,12,12,11:30,32,,45,,
1965,12,12,12:30,29,,29,,
1965,12,12,13:30,29,,37,,
1965,12,12,14:30,29,,45,,
1965,12,12,15:30,29,,37,,
1965,12,12,16:30,29,,56,,
1965,12,12,17:30,29,,45,,
1965,12,12,18:30,32,,40,,
1965,12,12,19:30,32,,45,,
1965,12,12,20:30,32,,40,,
1965,12,12,21:30,32,,40,,
1965,12,12,22:30,34,,47,,
1965,12,12,23:30,34,,39,,
1965,12,13,00:30,34,,45,,
1965,12,13,01:30,34,,56,,
1965,12,13,02:30,34,,47,,
1965,12,13,03:30,34,,48,,
1965,12,13,04:30,34,,47,,
1965,12,13,05:30,34,,40,,
1965,12,13,06:30,36,,47,,
1965,12,13,07:30,36,,29,,
1965,12,13,08:30,34,,45,,
1965,12,13,09:30,34,,37,,
1965,12,13,10:30,34,,35,,
1965,12,13,11:30,34,,27,,
1965,12,13,12:30,34,,23,,
1965,12,13,13:30,34,,23,,
1965,12,13,14:30,34,,26,,
1965,12,13,15:30,34,,23,,
1965,12,13,16:30,36,,19,,
1965,12,13,17:30,,,,,
1965,12,13,18:30,34,,19,,
1965,12,13,19:30,34,,14,,
1965,12,13,20:30,36,,21,,
1965,12,13,21:30,34,,14,,
1965,12,13,22:30,36,,10,,
1965,12,13,23:30,7,,10,,
1965,12,14,00:30,9,,8,,
1965,12,14,01:30,9,,8,,
1965,12,14,02:30,11,,11,,
1965,12,14,03:30,11,,11,,
1965,12,14,04:30,14,,11,,
1965,12,14,05:30,9,,10,,
1965,12,14,06:30,11,,10,,
1965,12,14,07:30,11,,10,,
1965,12,14,08:30,,,,,
1965,12,14,09:30,11,,10,,
1965,12,14,10:30,11,,10,,
1965,12,14,11:30,9,,13,,
1965,12,14,12:30,9,,14,,
1965,12,14,13:30,11,,14,,
1965,12,14,14:30,9,,14,,
1965,12,14,15:30,11,,19,,
1965,12,14,16:30,9,,14,,
1965,12,14,17:30,9,,14,,
1965,12,14,18:30,9,,19,,
1965,12,14,19:30,9,,23,,
1965,12,14,20:30,9,,26,,
1965,12,14,21:30,9,,27,,
1965,12,14,22:30,9,,23,,
1965,12,14,23:30,7,,21,,
1965,12,15,00:30,7,,27,,
1965,12,15,01:30,7,,24,,
1965,12,15,02:30,7,,40,,
1965,12,15,03:30,7,,40,,
1965,12,15,04:30,7,,37,,
1965,12,15,05:30,7,,40,,
1965,12,15,06:30,5,,43,,
1965,12,15,07:30,7,,40,,
1965,12,15,08:30,,,,,
1965,12,15,09:30,5,,47,,
1965,12,15,10:30,7,,37,,
1965,12,15,11:30,,,,,
